method,score,reason,address_score,name_score,owner_score,city_score,dc_excel_row,dc_owner,dc_name,dc_country,dc_city,dc_address,dc_lat,dc_long,451_excel_row,451_owner,451_name,451_country,451_city,451_address,451_lat,451_long
01_lat_long_2dp,1.0,"Rounded lat/long key 43.34, 5.35",1.0,1.0,1.0,1.0,5629,Digital Realty,MRS3,France,Marseille,"Enceinte Portuaire, Building 2, Porte 4 13015, France",43.33924071,5.346168964,15970,"Digital Realty Trust, Inc.",Marseille MRS3,France,Marseille,"Enceinte Portuaire, Porte 4",43.33944,5.34583
01_lat_long_2dp,1.0,"Rounded lat/long key 43.34, 5.35",1.0,0.3333,1.0,1.0,5629,Digital Realty,MRS3,France,Marseille,"Enceinte Portuaire, Building 2, Porte 4 13015, France",43.33924071,5.346168964,15971,"Digital Realty Trust, Inc.",Marseille MRS4,France,Marseille,Enceinte Portuaire,43.33956,5.34663
01_lat_long_2dp,1.0,"Rounded lat/long key 43.34, 5.37",0.4615,0.2,0.16,1.0,5630,Verizon,Avenue de la Bauxite,France,Marseille,"5 Avenue de la Bauxite, 13015 Marseille, France",43.33930841,5.366878145,15974,EXA Infrastructure,Marseilles,France,Marseille,44 Avenue Boibaudron,43.342754,5.367866
01_lat_long_2dp,1.0,"Rounded lat/long key 43.34, 5.35",1.0,0.3333,1.0,1.0,5631,Digital Realty,MRS4,France,Marseille,"Enceinte Portuaire, Porte 4, 13015 France",43.33975349,5.346748828,15969,"Digital Realty Trust, Inc.",Marseille MRS2,France,Marseille,"Enceinte Portuaire, Porte 4",43.3385,5.34726
01_lat_long_2dp,1.0,"Rounded lat/long key 43.34, 5.35",1.0,0.3333,1.0,1.0,5631,Digital Realty,MRS4,France,Marseille,"Enceinte Portuaire, Porte 4, 13015 France",43.33975349,5.346748828,15970,"Digital Realty Trust, Inc.",Marseille MRS3,France,Marseille,"Enceinte Portuaire, Porte 4",43.33944,5.34583
01_lat_long_2dp,1.0,"Rounded lat/long key 43.34, 5.35",1.0,1.0,1.0,1.0,5631,Digital Realty,MRS4,France,Marseille,"Enceinte Portuaire, Porte 4, 13015 France",43.33975349,5.346748828,15971,"Digital Realty Trust, Inc.",Marseille MRS4,France,Marseille,Enceinte Portuaire,43.33956,5.34663
01_lat_long_2dp,1.0,"Rounded lat/long key 43.34, 5.37",0.6207,0.2581,1.0,1.0,5632,Exa Infrastructure,Avenue de Boisbaudran,France,Marseille,"44 Avenue de Boisbaudran, 13015 Marseille, France",43.34280696,5.367729414,15974,EXA Infrastructure,Marseilles,France,Marseille,44 Avenue Boibaudron,43.342754,5.367866
01_lat_long_2dp,1.0,"Rounded lat/long key 43.36, 5.34",0.1639,1.0,0.875,1.0,5635,Jaguar Network Free Pro,MRS01,France,Marseille,"70 Chemin du Passet, 13016 Marseille, France",43.36122748,5.338074653,16599,Jaguar Network SAS,MRS01,France,Marseille,71 av Andre Roussin,43.360546,5.338242
01_lat_long_2dp,1.0,"Rounded lat/long key 43.36, 5.34",1.0,0.4211,0.2564,1.0,5635,Jaguar Network Free Pro,MRS01,France,Marseille,"70 Chemin du Passet, 13016 Marseille, France",43.36122748,5.338074653,20951,KDDI Corporation,THM1 Marseille,France,Marseille,70 chemin du Passet,43.361875,5.340577
01_lat_long_2dp,1.0,"Rounded lat/long key 43.41, 23.23",0.56,1.0,0.24,1.0,5639,Telepoint,Montana,Bulgaria,Montana,"bul. ""3-ti Mart"" 78, 3400 Montana Center, Montana, Bulgaria",43.40622297,23.22513289,16508,"The Brookfield Group, LLC",Montana,Bulgaria,Montana,"78, Treti Mart Blvd",43.408516,23.225729
01_lat_long_2dp,1.0,"Rounded lat/long key 43.42, -80.47",1.0,0.0,1.0,0.3529,5643,Rack & Data,Data Center,Canada,Kitchener,"235 Ardelt Ave, Kitchener, ON N2C 2M3, Canada",43.42287665,-80.47310777,18888,Rack & Data,Rack & Data,Canada,Waterloo,235 Ardelt Ave,43.422891,-80.473151
01_lat_long_2dp,1.0,"Rounded lat/long key 43.43, -80.37",0.7692,1.0,1.0,1.0,5644,Ascent,TOR1,Canada,Cambridge,"17 Vondrau Dr, Cambridge, ON N3E 1A6, Canada",43.42739022,-80.37195135,21157,Ascent Corporation,TOR1,Canada,Cambridge,17 Vondrau Drive,43.42721,-80.37256
01_lat_long_2dp,1.0,"Rounded lat/long key 43.43, 5.40",0.3158,1.0,1.0,1.0,5645,Digital Realty,MRS6,France,Bouc-Bel-Air,"217 Rue EugÃ¨ne Schneider, 13320 Bouc-Bel-Air, France",43.42850087,5.396685298,15973,"Digital Realty Trust, Inc.",Marseille MRS6,France,Bouc-Bel-Air,4 Av. Ferdinand de Lesseps,43.427547,5.397176
01_lat_long_2dp,1.0,"Rounded lat/long key 43.46, 11.84",1.0,0.4286,0.7692,1.0,5652,Aruba.it,IT1 Arezzo,Italy,Arezzo,"Via Gobetti, 96 - 52100 Arezzo",43.45985,11.838041,11451,Aruba S.p.A.,DC IT -1,Italy,Arezzo,"Via Gobetti, 96",43.459559,11.838124
01_lat_long_2dp,1.0,"Rounded lat/long key 43.46, -116.27",0.0,0.1818,1.0,1.0,5653,Meta,Project Peregrine,United States of America,Kuna,"6990 W Kuna Mora Road, Kuna, ID, 83634",43.46039042,-116.2719857,9613,"Meta Platforms, Inc.",Boise,United States of America,Kuna,,43.464208,-116.270771
01_lat_long_2dp,1.0,"Rounded lat/long key 43.46, -116.27",0.0,0.1818,1.0,1.0,5653,Meta,Project Peregrine,United States of America,Kuna,"6990 W Kuna Mora Road, Kuna, ID, 83634",43.46039042,-116.2719857,9614,"Meta Platforms, Inc.",Boise,United States of America,Kuna,,43.464208,-116.270771
01_lat_long_2dp,1.0,"Rounded lat/long key 43.46, 11.83",0.56,0.2963,0.2222,1.0,5655,Irideos,Via Piero Calamandrei,Italy,Arezzo,"Via Piero Calamandrei, 173, 52010 Arezzo AR, Italy",43.46117169,11.83458797,8785,Retelit S.p.A.,Arezzo,Italy,Arezzo,Via Calamndrei 173,43.461328,11.834601
01_lat_long_2dp,1.0,"Rounded lat/long key 43.48, 11.85",0.75,0.4286,0.7692,1.0,5656,Aruba.it,IT2 Arezzo,Italy,Arezzo,"Via Sergio Ramelli, 8, 52100 Arezzo AR, Italy",43.476738,11.85013,11452,Aruba S.p.A.,DC IT-2,Italy,Arezzo,"Via Sergio Ramelii, 8",43.476814,11.850193
01_lat_long_2dp,1.0,"Rounded lat/long key 43.53, -79.71",1.0,1.0,1.0,1.0,5668,3z Canada,Mississauga (YYZ02),Canada,Mississauga,"3995 Sladeview Crescent Unit #3, Mississauga, ON L5L 5X9, Canada",43.52708018,-79.71460568,22244,3z Canada,YYZ02,Canada,Mississauga,3995 Sladeview Crescent,43.526928,-79.714829
01_lat_long_2dp,1.0,"Rounded lat/long key 43.54, 1.51",0.9,0.3902,0.2308,0.7692,5670,Coval Networks,HÃ´tel TÃ©lÃ©com,France,LabÃ¨ge,"40 Rue du Village d'Entreprises, 31670 LabÃ¨ge, France",43.54267176,1.509671982,13857,FullSave SAS,Hotel des Telecoms Toulouse,France,Labège,40 Place du Village d'Entreprises,43.542654,1.509676
01_lat_long_2dp,1.0,"Rounded lat/long key 43.57, -116.21",0.339,0.6,0.3478,1.0,5674,Syringa Networks,Boise Data Center,United States of America,Boise,"2223 W Airport Way,Â Boise, ID 83705, USA",43.56894088,-116.2088205,9608,"Cogent Communications Holdings, Inc.",BOI01,United States of America,Boise,3795 S Bill Krumm Rd,43.56721,-116.21034
01_lat_long_2dp,1.0,"Rounded lat/long key 43.57, -116.21",0.3279,1.0,1.0,1.0,5674,Syringa Networks,Boise Data Center,United States of America,Boise,"2223 W Airport Way,Â Boise, ID 83705, USA",43.56894088,-116.2088205,9615,"Syringa Networks, LLC",Boise Data Center,United States of America,Boise,3795 S Development Ave,43.568175,-116.210426
01_lat_long_2dp,1.0,"Rounded lat/long key 43.57, 13.50",1.0,0.2222,1.0,1.0,5675,FASTNET,Ancona,Italy,Ancona,"Via Achille Grandi, 44, 60131 Ancona AN, Italy",43.57145006,13.50371927,19672,Fastnet,Service Farm,Italy,Ancona,Via Achille Grandi 44,43.57145,13.50375
01_lat_long_2dp,1.0,"Rounded lat/long key 43.58, -116.29",0.9545,1.0,0.1111,1.0,5676,ark Data Centers,Boise II,United States of America,Boise,"2653 South Victory View Way, Boise, ID 83709, USA",43.58005016,-116.2907813,9619,"Involta, LLC",Boise II,United States of America,Boise,2653 S Victory View Way,43.579984,-116.290797
01_lat_long_2dp,1.0,"Rounded lat/long key 43.58, 3.87",1.0,1.0,1.0,1.0,5677,Etix Everywhere,Montpellier #1,France,Montpellier,"143 Rue Emile Julien, 34070 Montpellier, France",43.58465815,3.871954119,12502,Etix Everywhere France SAS,ETIX Montpellier #1,France,Montpellier,143 Rue Emile Julien,43.584674,3.871961
01_lat_long_2dp,1.0,"Rounded lat/long key 43.60, -96.72",0.6667,1.0,1.0,1.0,5678,TierPoint,Sioux Falls - East Data Center,United States of America,Sioux Falls,"700 East 54th St N, Sioux Falls, SD 57104, USA",43.59589837,-96.7172117,20037,"TierPoint, LLC",Sioux Falls East,United States of America,Sioux Falls,700 East 54th Street North,43.59577,-96.71708
01_lat_long_2dp,1.0,"Rounded lat/long key 43.60, -79.64",0.7778,0.1935,1.0,1.0,5679,Centrilogic,Mississauga Ontario South,Canada,Mississauga,"2 Robert Speck Pkwy #500 Mississauga, ON L4Z 1H8 Canada",43.59638755,-79.63696947,9926,"CentriLogic, Inc.",Canada,Canada,Mississauga,2 Robert Speck Parkway,43.596377,-79.636878
01_lat_long_2dp,1.0,"Rounded lat/long key 43.60, -79.64",0.6087,1.0,1.0,1.0,5679,Centrilogic,Mississauga Ontario South,Canada,Mississauga,"2 Robert Speck Pkwy #500 Mississauga, ON L4Z 1H8 Canada",43.59638755,-79.63696947,16424,"CentriLogic, Inc.",Mississauga South,Canada,Mississauga,"2 Robert Speck Parkway, Suite 200",43.5964,-79.636925
01_lat_long_2dp,1.0,"Rounded lat/long key 43.60, 3.86",0.7541,1.0,1.0,1.0,5681,Cogent Communications,Montpellier,France,Montpellier,"189 Rue du 56Ã¨me RÃ©giment d'Artillerie, 34070 Montpellier, France",43.60111458,3.862493235,10649,"Cogent Communications Holdings, Inc.",Cogent Montpellier,France,Montpellier,189 Rue du 56ÈME Régiment d'Artillerie,43.60094,3.86272
01_lat_long_2dp,1.0,"Rounded lat/long key 43.60, -79.53",1.0,0.3333,1.0,0.375,5682,Compass Datacenters,Toronto Campus,Canada,Toronto,"75 Fima Crescent, Etobicoke, ON M8W 3R1, Canada",43.60141721,-79.5294516,21158,"Compass Datacenters, LLC",TOR1,Canada,Etobicoke,75 Fima Crescent,43.60133,-79.528877
01_lat_long_2dp,1.0,"Rounded lat/long key 43.60, -79.54",0.7407,1.0,1.0,0.375,5684,eStruxture,TOR-3,Canada,Toronto,"431 Horner Ave, Etobicoke, ON M8W 4W3, Canada",43.60151281,-79.53693156,21145,eStruxture Data Centers Inc.,TOR-3,Canada,Etobicoke,431 Horner Avenue,43.601368,-79.53718
01_lat_long_2dp,1.0,"Rounded lat/long key 43.60, -79.74",0.8387,0.6667,1.0,1.0,5685,11:11 Systems,1800 - Data Center and Workplace Recovery Center,Canada,Mississauga,"1800 Argentia Rd, Mississauga, ON L5N 3K3, Canada",43.60332191,-79.73551521,21143,"11:11 Systems, Inc.",TOR-1800,Canada,Mississauga,1800 Argentia Road,43.60349,-79.73538
01_lat_long_2dp,1.0,"Rounded lat/long key 43.60, 7.08",1.0,0.4,1.0,1.0,5686,nLighten,Sophia-Antipolis 1,France,Antibes,"49 Rue Emile Hugues, 06600 Antibes, France",43.6047776,7.075522429,8739,nLighten Deutschland GmbH,Antibes,France,Antibes,49 rue Emile Hugues,43.604861,7.075456
01_lat_long_2dp,1.0,"Rounded lat/long key 43.60, 7.08",1.0,0.9412,1.0,1.0,5686,nLighten,Sophia-Antipolis 1,France,Antibes,"49 Rue Emile Hugues, 06600 Antibes, France",43.6047776,7.075522429,11578,nLighten Deutschland GmbH,DC1 Sophia Antipolis/Antibes,France,Antibes,49 Rue Emile Hugues,43.604861,7.075456
01_lat_long_2dp,1.0,"Rounded lat/long key 43.60, 7.08",0.4,0.25,0.4706,1.0,5686,nLighten,Sophia-Antipolis 1,France,Antibes,"49 Rue Emile Hugues, 06600 Antibes, France",43.6047776,7.075522429,17000,Navlink S.a.,NavLink France Data Center,France,Antibes,51 rue Henri Laugier,43.603904,7.076652
01_lat_long_2dp,1.0,"Rounded lat/long key 43.61, -116.30",0.8966,0.6667,1.0,1.0,5687,Centeris Data Centers,Boise Data Centre,United States of America,Boise,"9700 W. Bethel Court, Boise, ID 83709, USA",43.60622942,-116.3033274,9609,Centeris Data Centers,BOI1,United States of America,Boise,9700 W Bethel Ct.,43.60621,-116.303335
01_lat_long_2dp,1.0,"Rounded lat/long key 43.61, -116.30",0.8966,1.0,1.0,1.0,5687,Centeris Data Centers,Boise Data Centre,United States of America,Boise,"9700 W. Bethel Court, Boise, ID 83709, USA",43.60622942,-116.3033274,9611,Centeris Data Centers,Boise,United States of America,Boise,9700 W Bethel Ct.,43.60621,-116.303335
01_lat_long_2dp,1.0,"Rounded lat/long key 43.61, -96.81",0.6667,1.0,1.0,1.0,5688,TierPoint,Sioux Falls - West,United States of America,Sioux Falls,"5300 N La Mesa Dr, Sioux Falls, SD 57107, United States",43.60772761,-96.80906406,20038,"TierPoint, LLC",Sioux Falls West,United States of America,Sioux Falls,5300 North La Mesa Drive,43.607033,-96.809
01_lat_long_2dp,1.0,"Rounded lat/long key 43.61, -116.31",0.6389,1.0,0.1667,1.0,5689,ValorC3,Boise,United States of America,Boise,"10215 W Emerald St, Boise, ID 83704, USA",43.6079915,-116.3100735,21561,"Tonaquint Data Centers, LLC",ValorC3 Boise,United States of America,Boise,"10215 West Emerald Street, Suite 160",43.60801,-116.310153
01_lat_long_2dp,1.0,"Rounded lat/long key 43.61, 7.07",1.0,1.0,1.0,1.0,5690,Cogent Communications,Antibes,France,Antibes,"165 Rue des Cistes 06600 Antibes, France",43.60799817,7.072802264,10592,"Cogent Communications Holdings, Inc.",Cogent Antibes/Nice,France,Antibes,165 Rue des Cistes,43.60793,7.07307
01_lat_long_2dp,1.0,"Rounded lat/long key 43.61, -79.52",0.5846,0.2857,0.3571,0.375,5691,Whipcord Edge Data Centers,TDC01,Canada,Toronto,"75 Horner Ave, Etobicoke, ON M8Z 4X5, Canada",43.61299121,-79.51561273,12511,C15Edge,Etobicoke,Canada,Etobicoke,"75 Horner Avenue, Unit 14",43.613132,-79.515641
01_lat_long_2dp,1.0,"Rounded lat/long key 43.62, 1.42",0.9167,0.3,0.1579,1.0,5695,FullSave,TLS00,France,Toulouse,"131 Chemin du Sang de Serp, 31200 Toulouse, France",43.62000315,1.421213974,10722,"Cogent Communications Holdings, Inc.",Cogent Toulouse,France,Toulouse,125 Chemin du Sang de Serp,43.619906,1.42218
01_lat_long_2dp,1.0,"Rounded lat/long key 43.62, 1.42",1.0,1.0,1.0,1.0,5695,FullSave,TLS00,France,Toulouse,"131 Chemin du Sang de Serp, 31200 Toulouse, France",43.62000315,1.421213974,21037,FullSave SAS,TLS00,France,Toulouse,131 chemin du Sang de Serp,43.619879,1.421275
01_lat_long_2dp,1.0,"Rounded lat/long key 43.62, 1.42",1.0,1.0,1.0,1.0,5696,Cogent Communications,Toulouse,France,Toulouse,"125 Chemin du Sang de Serp, 31200 Toulouse",43.62033454,1.422618641,10722,"Cogent Communications Holdings, Inc.",Cogent Toulouse,France,Toulouse,125 Chemin du Sang de Serp,43.619906,1.42218
01_lat_long_2dp,1.0,"Rounded lat/long key 43.62, 1.42",0.9167,0.4615,0.2424,1.0,5696,Cogent Communications,Toulouse,France,Toulouse,"125 Chemin du Sang de Serp, 31200 Toulouse",43.62033454,1.422618641,21037,FullSave SAS,TLS00,France,Toulouse,131 chemin du Sang de Serp,43.619879,1.421275
01_lat_long_2dp,1.0,"Rounded lat/long key 43.62, 7.04",1.0,0.1818,1.0,1.0,5698,nLighten,NCE2,France,Valbonne,"930 Route des Dolines, 06560 Valbonne, France",43.62434886,7.038516143,11654,nLighten Deutschland GmbH,DC3 Sophia Antipolis/Valbonne,France,Valbonne,930 route des Dolines,43.624328,7.038502
01_lat_long_2dp,1.0,"Rounded lat/long key 43.62, 7.04",0.4412,0.1818,1.0,0.2222,5698,nLighten,NCE2,France,Valbonne,"930 Route des Dolines, 06560 Valbonne, France",43.62434886,7.038516143,11664,nLighten Deutschland GmbH,DC4 Aix-les-Milles,France,Les Milles,300 rue Jean de Guiramand,43.624328,7.038502
01_lat_long_2dp,1.0,"Rounded lat/long key 43.62, 7.04",0.4058,0.1111,1.0,0.2,5698,nLighten,NCE2,France,Valbonne,"930 Route des Dolines, 06560 Valbonne, France",43.62434886,7.038516143,11695,nLighten Deutschland GmbH,DC7 Strasbourg,France,Illkirch-Graffenstaden,Rue Jean-Dominique Cassini,43.624328,7.038502
01_lat_long_2dp,1.0,"Rounded lat/long key 43.63, 1.49",0.8372,1.0,1.0,1.0,5699,Etix Everywhere,Toulouse #1,France,Balma,"10 Rue des FrÃ¨res Peugeot, 31130 Balma, France",43.62538266,1.487212079,12508,Etix Everywhere France SAS,ETIX Toulouse #1,France,Balma,10 Rue des Frères Peugeot,43.625304,1.487175
01_lat_long_2dp,1.0,"Rounded lat/long key 43.63, 1.49",0.6667,1.0,0.3077,0.1538,5699,Etix Everywhere,Toulouse #1,France,Balma,"10 Rue des FrÃ¨res Peugeot, 31130 Balma, France",43.62538266,1.487212079,21203,Centrinuity,Toulouse,France,Toulouse,10 rue des Freres Peugot,43.625304,1.487175
01_lat_long_2dp,1.0,"Rounded lat/long key 43.63, -79.67",0.8936,1.0,1.0,1.0,5703,Centrilogic,Mississauga Ontario North,Canada,Mississauga,"215 Traders Blvd E #11 Mississauga, ON L4Z 3K5 Canada",43.62826534,-79.66986557,16423,"CentriLogic, Inc.",Mississauga North,Canada,Mississauga,215 Traders Blvd. E. Unit 11,43.628218,-79.669798
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.42",1.0,1.0,1.0,1.0,5704,Beanfield Metroconnect,23 Fraser Ave,Canada,Toronto,"23 Fraser Ave, Toronto, ON M6K 1Y7, Canada",43.63612308,-79.42302495,8252,Beanfield Metroconnect Inc,23 Fraser Ave,Canada,Toronto,23 Fraser Ave.,43.636141,-79.423003
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.61",0.8333,1.0,1.0,1.0,5705,Hut 8,Mississauga Data Center,Canada,Mississauga,"4701 Tahoe Blvd, Mississauga, ON L4W 0B5, Canada",43.6386806,-79.60896427,16418,Hut 8 Mining Corp.,Mississauga,Canada,Mississauga,4701 Tahoe Bvd,43.638787,-79.608894
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.41",0.5714,1.0,0.25,1.0,5707,Telehouse Canada,905 King Street West,Canada,Old Toronto,"905 King St W, Toronto, ON M6K 3G9, Canada",43.64173873,-79.41232666,8374,KDDI Corporation,905 King,Canada,Toronto,905 King Street West,43.641667,-79.412275
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.41",0.5714,1.0,0.25,1.0,5707,Telehouse Canada,905 King Street West,Canada,Old Toronto,"905 King St W, Toronto, ON M6K 3G9, Canada",43.64173873,-79.41232666,8375,KDDI Corporation,905 King Street,Canada,Toronto,905 King Street West,43.641667,-79.412275
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.41",0.3137,0.1667,0.7059,1.0,5707,Telehouse Canada,905 King Street West,Canada,Old Toronto,"905 King St W, Toronto, ON M6K 3G9, Canada",43.64173873,-79.41232666,21153,"Bell Canada, Inc.",TOR1,Canada,Toronto,21 Caniff St.,43.641224,-79.41115
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.41",0.4928,0.1667,0.25,1.0,5707,Telehouse Canada,905 King Street West,Canada,Old Toronto,"905 King St W, Toronto, ON M6K 3G9, Canada",43.64173873,-79.41232666,21161,KDDI Corporation,TOR2,Canada,Toronto,"905 King Street West, 5th Floor",43.641667,-79.412275
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.41",0.4928,0.1667,0.25,1.0,5707,Telehouse Canada,905 King Street West,Canada,Old Toronto,"905 King St W, Toronto, ON M6K 3G9, Canada",43.64173873,-79.41232666,21165,KDDI Corporation,TOR3,Canada,Toronto,"905 King Street West, 4th Floor",43.641667,-79.412275
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.37",0.6452,1.0,1.0,1.0,5708,Amanah Tech,1 Yonge Street,Canada,Toronto,"1 Yonge St, Toronto, ON M5E 1E5, Canada",43.64267284,-79.37449173,8185,Amanah Tech,1 Yonge,Canada,Toronto,"1 Yonge St., Suite 1201",43.64272,-79.374126
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.37",0.6452,0.381,1.0,1.0,5708,Amanah Tech,1 Yonge Street,Canada,Toronto,"1 Yonge St, Toronto, ON M5E 1E5, Canada",43.64267284,-79.37449173,21180,Amanah Tech,Toronto,Canada,Toronto,"1 Yonge St., Suite 1201",43.64272,-79.374126
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.38",0.6875,0.2667,0.3478,1.0,5710,Cologix,TOR2-3,Canada,Old Toronto,"905 King Street West, Toronto, Canada",43.64443492,-79.38423506,8211,KDDI Corporation,151 Front,Canada,Toronto,151 Front Street West,43.644672,-79.384128
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.38",0.6875,0.2667,0.3478,1.0,5710,Cologix,TOR2-3,Canada,Old Toronto,"905 King Street West, Toronto, Canada",43.64443492,-79.38423506,8212,KDDI Corporation,151 Front,Canada,Toronto,151 Front Street West,43.64463,-79.38433
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.38",0.6364,0.2667,0.3478,1.0,5710,Cologix,TOR2-3,Canada,Old Toronto,"905 King Street West, Toronto, Canada",43.64443492,-79.38423506,8213,KDDI Corporation,151 Front,Canada,Toronto,"151 Front Street West, 3rd Floor",43.644673,-79.384128
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.38",0.6875,0.2222,0.3478,1.0,5710,Cologix,TOR2-3,Canada,Old Toronto,"905 King Street West, Toronto, Canada",43.64443492,-79.38423506,8214,KDDI Corporation,151 Front St,Canada,Toronto,151 Front Street West,43.644673,-79.384128
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.38",0.5455,0.7273,0.3478,1.0,5710,Cologix,TOR2-3,Canada,Old Toronto,"905 King Street West, Toronto, Canada",43.64443492,-79.38423506,21142,KDDI Corporation,TOR-1,Canada,Toronto,"151 Front Street West, Suite 402",43.644673,-79.384128
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.38",0.6875,0.6,0.3478,1.0,5710,Cologix,TOR2-3,Canada,Old Toronto,"905 King Street West, Toronto, Canada",43.64443492,-79.38423506,21152,KDDI Corporation,TOR1,Canada,Toronto,151 Front Street West,43.644673,-79.384128
01_lat_long_2dp,1.0,"Rounded lat/long key 43.64, -79.38",0.6875,0.6,0.3478,1.0,5710,Cologix,TOR2-3,Canada,Old Toronto,"905 King Street West, Toronto, Canada",43.64443492,-79.38423506,21154,KDDI Corporation,TOR1,Canada,Toronto,151 Front Street West,43.644673,-79.384128
